2017-11-29 09:49:22.2241 +03:00, L:72.15%, H:73.15%, Carrier:OK;
2017-11-29 09:49:22.9078 +03:00, L:63.69%, H:69.13%, Carrier:OK;
2017-11-29 09:49:23.5914 +03:00, L:65.50%, H:69.89%, Carrier:OK;
2017-11-29 09:49:24.2751 +03:00, L:73.04%, H:72.69%, Carrier:OK;
2017-11-29 09:49:24.9588 +03:00, L:74.26%, H:74.40%, Carrier:OK;
2017-11-29 09:49:25.6425 +03:00, L:79.94%, H:71.36%, Carrier:OK;
2017-11-29 09:49:26.3261 +03:00, L:68.01%, H:72.22%, Carrier:OK;
2017-11-29 09:49:27.0098 +03:00, L:76.09%, H:78.11%, Carrier:OK;
2017-11-29 09:49:27.6935 +03:00, L:74.27%, H:74.97%, Carrier:OK;
2017-11-29 09:49:28.3772 +03:00, L:63.74%, H:61.84%, Carrier:OK;
2017-11-29 09:49:29.0608 +03:00, L:12.71%, H:35.39%, Carrier:OK;
2017-11-29 09:49:29.7445 +03:00, L:07.82%, H:00.58%, Carrier:OK;
2017-11-29 09:49:30.4282 +03:00, L:00.00%, H:00.00%, Carrier:OK;
2017-11-29 09:49:31.1119 +03:00, L:00.00%, H:00.00%, Carrier:OK;
2017-11-29 09:49:31.7965 +03:00, L:00.00%, H:00.00%, Carrier:OK;
2017-11-29 09:49:32.4802 +03:00, L:00.00%, H:00.00%, Carrier:OK;
2017-11-29 09:49:33.1644 +03:00, L:33.73%, H:21.49%, Carrier:OK;
2017-11-29 09:49:33.8476 +03:00, L:70.99%, H:59.64%, Carrier:OK;
2017-11-29 09:49:34.5312 +03:00, L:75.81%, H:61.52%, Carrier:OK;
2017-11-29 09:49:35.2149 +03:00, L:71.74%, H:68.58%, Carrier:OK;
2017-11-29 09:49:35.8996 +03:00, L:69.86%, H:66.97%, Carrier:OK;
2017-11-29 09:49:36.5843 +03:00, L:72.79%, H:70.85%, Carrier:OK;
2017-11-29 09:49:37.2679 +03:00, L:70.98%, H:72.69%, Carrier:OK;
2017-11-29 09:49:37.9516 +03:00, L:73.21%, H:71.19%, Carrier:OK;
2017-11-29 09:49:38.6353 +03:00, L:70.62%, H:72.96%, Carrier:OK;
2017-11-29 09:49:39.3190 +03:00, L:71.07%, H:70.91%, Carrier:OK;
2017-11-29 09:49:40.0036 +03:00, L:69.76%, H:69.73%, Carrier:OK;
2017-11-29 09:49:40.6883 +03:00, L:68.79%, H:68.36%, Carrier:OK;
2017-11-29 09:49:41.3720 +03:00, L:68.37%, H:65.07%, Carrier:OK;
2017-11-29 09:49:42.0567 +03:00, L:65.65%, H:68.12%, Carrier:OK;
2017-11-29 09:49:42.7413 +03:00, L:65.99%, H:64.86%, Carrier:OK;
2017-11-29 09:49:43.4260 +03:00, L:67.41%, H:69.53%, Carrier:OK;
2017-11-29 09:49:44.1107 +03:00, L:70.49%, H:68.77%, Carrier:OK;
2017-11-29 09:49:44.7944 +03:00, L:61.03%, H:55.85%, Carrier:OK;
2017-11-29 09:49:45.4785 +03:00, L:37.15%, H:37.77%, Carrier:OK;
2017-11-29 09:49:46.1627 +03:00, L:00.00%, H:00.38%, Carrier:OK;
2017-11-29 09:49:46.8464 +03:00, L:00.00%, H:00.00%, Carrier:OK;
2017-11-29 09:49:47.5301 +03:00, L:00.00%, H:00.00%, Carrier:OK;
2017-11-29 09:49:48.2137 +03:00, L:00.00%, H:00.89%, Carrier:OK;
2017-11-29 09:49:48.8984 +03:00, L:00.00%, H:00.00%, Carrier:OK;
2017-11-29 09:49:49.5821 +03:00, L:00.00%, H:00.00%, Carrier:OK;
2017-11-29 09:49:50.2658 +03:00, L:06.56%, H:00.13%, Carrier:OK;
2017-11-29 09:49:50.9494 +03:00, L:62.99%, H:43.14%, Carrier:OK;
2017-11-29 09:49:51.6331 +03:00, L:67.49%, H:55.98%, Carrier:OK;
2017-11-29 09:49:52.3168 +03:00, L:69.75%, H:60.69%, Carrier:OK;
2017-11-29 09:49:53.0015 +03:00, L:62.14%, H:51.25%, Carrier:OK;
2017-11-29 09:49:53.6851 +03:00, L:39.53%, H:35.71%, Carrier:OK;
2017-11-29 09:49:54.3698 +03:00, L:42.78%, H:61.52%, Carrier:OK;
2017-11-29 09:49:55.0545 +03:00, L:64.90%, H:64.29%, Carrier:OK;
2017-11-29 09:49:55.7392 +03:00, L:61.10%, H:57.26%, Carrier:OK;
2017-11-29 09:49:56.4228 +03:00, L:62.12%, H:58.84%, Carrier:OK;
2017-11-29 09:49:57.1075 +03:00, L:52.52%, H:50.70%, Carrier:OK;
2017-11-29 09:49:57.7912 +03:00, L:54.27%, H:53.89%, Carrier:OK;
2017-11-29 09:49:58.4759 +03:00, L:59.48%, H:61.74%, Carrier:OK;
2017-11-29 09:49:59.1595 +03:00, L:56.08%, H:61.97%, Carrier:OK;
2017-11-29 09:49:59.8432 +03:00, L:59.79%, H:61.72%, Carrier:OK;
2017-11-29 09:50:00.5269 +03:00, L:62.62%, H:60.10%, Carrier:OK;
2017-11-29 09:50:01.2116 +03:00, L:68.19%, H:63.30%, Carrier:OK;
2017-11-29 09:50:01.8952 +03:00, L:61.07%, H:62.71%, Carrier:OK;
2017-11-29 09:50:02.5799 +03:00, L:67.18%, H:65.53%, Carrier:OK;
2017-11-29 09:50:03.2636 +03:00, L:57.16%, H:56.55%, Carrier:OK;
2017-11-29 09:50:03.9473 +03:00, L:54.02%, H:63.86%, Carrier:OK;
2017-11-29 09:50:04.6309 +03:00, L:65.52%, H:68.13%, Carrier:OK;
2017-11-29 09:50:05.3146 +03:00, L:40.80%, H:33.56%, Carrier:OK;
2017-11-29 09:50:05.9988 +03:00, L:00.00%, H:00.00%, Carrier:OK;
2017-11-29 09:50:06.6830 +03:00, L:00.00%, H:00.00%, Carrier:OK;
2017-11-29 09:50:07.3666 +03:00, L:00.00%, H:00.00%, Carrier:OK;
2017-11-29 09:50:08.0503 +03:00, L:00.00%, H:00.00%, Carrier:OK;
2017-11-29 09:50:08.7340 +03:00, L:00.00%, H:00.00%, Carrier:OK;
2017-11-29 09:50:09.4177 +03:00, L:00.00%, H:00.00%, Carrier:OK;
2017-11-29 09:50:10.1013 +03:00, L:00.00%, H:00.00%, Carrier:OK;
2017-11-29 09:50:10.7850 +03:00, L:00.00%, H:00.00%, Carrier:OK;
2017-11-29 09:50:11.4687 +03:00, L:25.98%, H:23.67%, Carrier:OK;
2017-11-29 09:50:12.1524 +03:00, L:63.57%, H:53.78%, Carrier:OK;
2017-11-29 09:50:12.8370 +03:00, L:68.36%, H:61.18%, Carrier:OK;
2017-11-29 09:50:13.5217 +03:00, L:58.85%, H:52.87%, Carrier:OK;
2017-11-29 09:50:14.2054 +03:00, L:43.97%, H:39.70%, Carrier:OK;
2017-11-29 09:50:14.8891 +03:00, L:40.29%, H:61.09%, Carrier:OK;
2017-11-29 09:50:15.5727 +03:00, L:66.45%, H:59.75%, Carrier:OK;
2017-11-29 09:50:16.2574 +03:00, L:58.04%, H:60.54%, Carrier:OK;
2017-11-29 09:50:16.9411 +03:00, L:59.57%, H:55.52%, Carrier:OK;
2017-11-29 09:50:17.6248 +03:00, L:44.18%, H:50.60%, Carrier:OK;
2017-11-29 09:50:18.3089 +03:00, L:52.08%, H:50.20%, Carrier:OK;
2017-11-29 09:50:18.9931 +03:00, L:57.26%, H:61.62%, Carrier:OK;
2017-11-29 09:50:19.6768 +03:00, L:57.33%, H:60.59%, Carrier:OK;
2017-11-29 09:50:20.3605 +03:00, L:62.13%, H:60.35%, Carrier:OK;
2017-11-29 09:50:21.0441 +03:00, L:53.62%, H:45.53%, Carrier:OK;
2017-11-29 09:50:21.7288 +03:00, L:45.00%, H:52.61%, Carrier:OK;
2017-11-29 09:50:22.4120 +03:00, L:52.88%, H:65.40%, Carrier:OK;
2017-11-29 09:50:23.0962 +03:00, L:67.36%, H:68.97%, Carrier:OK;
2017-11-29 09:50:23.7798 +03:00, L:70.36%, H:67.75%, Carrier:OK;
2017-11-29 09:50:24.4635 +03:00, L:53.31%, H:44.77%, Carrier:OK;
2017-11-29 09:50:25.1472 +03:00, L:54.22%, H:56.02%, Carrier:OK;
2017-11-29 09:50:25.8309 +03:00, L:62.38%, H:62.78%, Carrier:OK;
2017-11-29 09:50:26.5145 +03:00, L:62.84%, H:58.71%, Carrier:OK;
2017-11-29 09:50:27.1982 +03:00, L:61.33%, H:38.32%, Carrier:OK;
2017-11-29 09:50:27.8819 +03:00, L:56.09%, H:63.65%, Carrier:OK;
2017-11-29 09:50:28.5656 +03:00, L:65.52%, H:63.62%, Carrier:OK;
2017-11-29 09:50:29.2502 +03:00, L:64.22%, H:63.89%, Carrier:OK;
2017-11-29 09:50:29.9339 +03:00, L:60.36%, H:56.08%, Carrier:OK;
2017-11-29 09:50:30.6176 +03:00, L:55.60%, H:62.75%, Carrier:OK;
2017-11-29 09:50:31.3013 +03:00, L:58.62%, H:58.40%, Carrier:OK;
2017-11-29 09:50:31.9859 +03:00, L:53.35%, H:40.83%, Carrier:OK;
2017-11-29 09:50:32.6706 +03:00, L:26.58%, H:36.86%, Carrier:OK;
2017-11-29 09:50:33.3553 +03:00, L:29.28%, H:33.30%, Carrier:OK;
2017-11-29 09:50:34.0390 +03:00, L:54.19%, H:66.39%, Carrier:OK;
2017-11-29 09:50:34.7226 +03:00, L:62.26%, H:71.97%, Carrier:OK;
2017-11-29 09:50:35.4063 +03:00, L:66.28%, H:76.76%, Carrier:OK;
2017-11-29 09:50:36.0900 +03:00, L:54.94%, H:79.91%, Carrier:OK;
2017-11-29 09:50:36.7737 +03:00, L:79.49%, H:77.46%, Carrier:OK;
2017-11-29 09:50:37.4583 +03:00, L:72.24%, H:69.37%, Carrier:OK;
2017-11-29 09:50:38.1415 +03:00, L:68.26%, H:69.39%, Carrier:OK;
2017-11-29 09:50:38.8247 +03:00, L:22.06%, H:24.72%, Carrier:OK;
2017-11-29 09:50:39.5084 +03:00, L:00.00%, H:00.00%, Carrier:ERR;
2017-11-29 09:50:40.1920 +03:00, L:00.00%, H:00.00%, Carrier:OK;
2017-11-29 09:50:40.8767 +03:00, L:00.00%, H:00.00%, Carrier:ERR;
2017-11-29 09:50:41.5604 +03:00, L:00.00%, H:00.00%, Carrier:ERR;
2017-11-29 09:50:42.2446 +03:00, L:00.00%, H:00.00%, Carrier:ERR;
